2023-03-09 19:30:05.145063 | 1635
2023-03-09 19:30:06.743641 | 1635
2023-03-09 19:30:09.148397 | 1635
2023-03-09 19:30:10.747836 | 1646
2023-03-09 19:30:13.204173 | 1646
2023-03-09 19:30:14.800100 | 1643
2023-03-09 19:30:17.210819 | 1643
2023-03-09 19:30:18.813592 | 1651
2023-03-09 19:30:21.229081 | 1651
2023-03-09 19:30:22.813099 | 1651
2023-03-09 19:30:25.229219 | 1652
2023-03-09 19:30:26.833021 | 1652
2023-03-09 19:30:29.224163 | 1654
2023-03-09 19:30:30.867010 | 1654
2023-03-09 19:30:33.234944 | 1634
2023-03-09 19:30:34.847417 | 1634
2023-03-09 19:30:37.235316 | 1634
2023-03-09 19:30:38.838775 | 1634
2023-03-09 19:30:41.250800 | 1634
2023-03-09 19:30:42.850625 | 1634
2023-03-09 19:30:45.253159 | 1630
2023-03-09 19:30:46.853842 | 1630
2023-03-09 19:30:49.264086 | 1630
2023-03-09 19:30:50.872908 | 1630
2023-03-09 19:30:53.294845 | 1606
2023-03-09 19:30:54.983569 | 1606
2023-03-09 19:30:57.302384 | 1606
2023-03-09 19:30:58.910950 | 1595
2023-03-09 19:31:00.517483 | 1595
2023-03-09 19:31:02.911972 | 1590
2023-03-09 19:31:04.519636 | 1590
2023-03-09 19:31:06.918892 | 1590
2023-03-09 19:31:09.317702 | 1590
2023-03-09 19:31:10.946695 | 1569
2023-03-09 19:31:12.527843 | 1569
2023-03-09 19:31:14.936561 | 1569
2023-03-09 19:31:17.343574 | 1569
2023-03-09 19:31:18.984188 | 1576
2023-03-09 19:31:21.380217 | 1595
2023-03-09 19:31:22.988918 | 1595
2023-03-09 19:31:24.586140 | 1595
2023-03-09 19:31:27.340111 | 1604
2023-03-09 19:31:28.598929 | 1604
2023-03-09 19:31:30.998890 | 1561
2023-03-09 19:31:32.607852 | 1561
2023-03-09 19:31:35.005257 | 1604
2023-03-09 19:31:36.607962 | 1552
2023-03-09 19:31:39.018132 | 1561
2023-03-09 19:31:40.637643 | 1552
2023-03-09 19:31:43.021698 | 1537
2023-03-09 19:31:44.617694 | 1552
2023-03-09 19:31:47.036539 | 1529
2023-03-09 19:31:48.636135 | 1529
2023-03-09 19:31:51.046348 | 1529
2023-03-09 19:31:53.447435 | 1529
2023-03-09 19:31:55.060335 | 1536
2023-03-09 19:31:56.656748 | 1536
2023-03-09 19:31:58.876095 | 1536
2023-03-09 19:32:00.466066 | 1536
2023-03-09 19:32:03.072117 | 1549
2023-03-09 19:32:04.665754 | 1549
2023-03-09 19:32:07.084181 | 1549
2023-03-09 19:32:08.683272 | 1585
2023-03-09 19:32:11.100640 | 1585
2023-03-09 19:32:12.722034 | 1570
2023-03-09 19:32:15.100923 | 1570
2023-03-09 19:32:16.703721 | 1553
2023-03-09 19:32:19.107975 | 1553
2023-03-09 19:32:20.716305 | 1553
2023-03-09 19:32:23.171019 | 1553
2023-03-09 19:32:24.748705 | 1553
2023-03-09 19:32:27.157357 | 1553
2023-03-09 19:32:28.749703 | 1527
2023-03-09 19:32:31.161415 | 1527
2023-03-09 19:32:32.766161 | 1527
2023-03-09 19:32:35.181053 | 1536
2023-03-09 19:32:36.778328 | 1536
2023-03-09 19:32:39.198209 | 1536
2023-03-09 19:32:40.801738 | 1536
2023-03-09 19:32:43.194351 | 1551
2023-03-09 19:32:44.787115 | 1551
2023-03-09 19:32:47.311087 | 1551
2023-03-09 19:32:48.844024 | 1551
2023-03-09 19:32:51.120481 | 1551
2023-03-09 19:32:52.629207 | 1551
2023-03-09 19:32:55.041221 | 1551
2023-03-09 19:32:56.836241 | 1574
2023-03-09 19:32:59.245548 | 1574
2023-03-09 19:33:00.852069 | 1574
2023-03-09 19:33:03.268864 | 1574
2023-03-09 19:33:05.049533 | 1578
2023-03-09 19:33:07.260853 | 1568
2023-03-09 19:33:11.262237 | 1568
2023-03-09 19:33:12.860609 | 1568
2023-03-09 19:33:15.272030 | 1568
2023-03-09 19:33:16.873330 | 1568
2023-03-09 19:33:19.277154 | 1577
2023-03-09 19:33:20.880168 | 1577
2023-03-09 19:33:23.285395 | 1575
2023-03-09 19:33:24.726820 | 1575
2023-03-09 19:33:27.309150 | 1575
2023-03-09 19:33:28.902253 | 1575
2023-03-09 19:33:31.325803 | 1578
2023-03-09 19:33:32.913494 | 1578
2023-03-09 19:33:35.323934 | 1568
2023-03-09 19:33:36.927457 | 1585
2023-03-09 19:33:39.325516 | 1585
2023-03-09 19:33:40.924905 | 1585
2023-03-09 19:33:43.376355 | 1585
2023-03-09 19:33:44.945228 | 1585
2023-03-09 19:33:46.550721 | 1608
2023-03-09 19:33:48.963415 | 1585
2023-03-09 19:33:50.564752 | 1608
2023-03-09 19:33:52.968131 | 1608
2023-03-09 19:33:55.371244 | 1608
2023-03-09 19:33:56.971183 | 1608
2023-03-09 19:33:59.369157 | 1653
2023-03-09 19:34:00.981151 | 1653
2023-03-09 19:34:02.606025 | 1653
2023-03-09 19:34:05.011052 | 1652
2023-03-09 19:34:06.592336 | 1652
2023-03-09 19:34:08.984611 | 1651
2023-03-09 19:34:10.602464 | 1651
2023-03-09 19:34:12.997950 | 1651
2023-03-09 19:34:14.627967 | 1617
2023-03-09 19:34:17.017710 | 1600
2023-03-09 19:34:18.594301 | 1617
2023-03-09 19:34:21.011990 | 1600
2023-03-09 19:34:22.608095 | 1596
2023-03-09 19:34:25.028396 | 1596
2023-03-09 19:34:26.655368 | 1596
2023-03-09 19:34:30.616862 | 1616
2023-03-09 19:34:33.041284 | 1633
2023-03-09 19:34:34.649045 | 1633
2023-03-09 19:34:37.053135 | 1633
2023-03-09 19:34:38.652388 | 1633
2023-03-09 19:34:41.055647 | 1646
2023-03-09 19:34:43.464972 | 1646
2023-03-09 19:34:45.075066 | 1646
2023-03-09 19:34:46.697664 | 1646
2023-03-09 19:34:50.669712 | 1646
2023-03-09 19:34:53.092597 | 1646
2023-03-09 19:34:57.105029 | 1643
2023-03-09 19:34:58.701205 | 1646
2023-03-09 19:35:01.104384 | 1643
2023-03-09 19:35:02.713121 | 1643
2023-03-09 19:35:05.118128 | 1643
2023-03-09 19:35:06.716545 | 1643
2023-03-09 19:35:09.130461 | 1643
2023-03-09 19:35:10.867117 | 1615
2023-03-09 19:35:14.727117 | 1597
2023-03-09 19:35:17.131614 | 1597
2023-03-09 19:35:18.742488 | 1597
2023-03-09 19:35:21.187660 | 1587
2023-03-09 19:35:22.769439 | 1587
2023-03-09 19:35:25.155436 | 1587
2023-03-09 19:35:26.764265 | 1587
2023-03-09 19:35:29.165567 | 1563
2023-03-09 19:35:30.766555 | 1563
2023-03-09 19:35:33.171773 | 1563
2023-03-09 19:35:34.785004 | 1563
2023-03-09 19:35:37.196628 | 1563
2023-03-09 19:35:38.789160 | 1537
2023-03-09 19:35:41.201693 | 1537
2023-03-09 19:35:42.792882 | 1537
2023-03-09 19:35:45.213965 | 1552
2023-03-09 19:35:46.811068 | 1567
2023-03-09 19:35:49.213484 | 1567
2023-03-09 19:35:50.816144 | 1567
2023-03-09 19:35:53.220968 | 1567
2023-03-09 19:35:54.815981 | 1567
2023-03-09 19:35:57.227162 | 1567
2023-03-09 19:35:58.830384 | 1552
2023-03-09 19:36:01.250360 | 1552
2023-03-09 19:36:02.837187 | 1552
2023-03-09 19:36:05.335167 | 1537
2023-03-09 19:36:06.869318 | 1545
2023-03-09 19:36:09.273085 | 1537
2023-03-09 19:36:10.856084 | 1545
2023-03-09 19:36:13.268532 | 1545
2023-03-09 19:36:14.868005 | 1545
2023-03-09 19:36:17.184973 | 1545
2023-03-09 19:36:18.727182 | 1545
2023-03-09 19:36:21.183983 | 1545
2023-03-09 19:36:22.715100 | 1545
2023-03-09 19:36:25.106949 | 1545
2023-03-09 19:36:26.718578 | 1549
2023-03-09 19:36:29.121964 | 1549
2023-03-09 19:36:30.724833 | 1531
2023-03-09 19:36:33.129375 | 1531
2023-03-09 19:36:34.756084 | 1531
2023-03-09 19:36:38.748269 | 1522
2023-03-09 19:36:41.148997 | 1522
2023-03-09 19:36:42.772618 | 1522
2023-03-09 19:36:45.162582 | 1531
2023-03-09 19:36:46.781247 | 1531
2023-03-09 19:36:49.190336 | 1526
2023-03-09 19:36:50.771484 | 1526
2023-03-09 19:36:53.272494 | 1496
2023-03-09 19:36:54.798035 | 1496
2023-03-09 19:36:56.393644 | 1496
2023-03-09 19:36:58.809030 | 1496
2023-03-09 19:37:00.400095 | 1496
2023-03-09 19:37:02.819396 | 1496
2023-03-09 19:37:05.213144 | 1496
2023-03-09 19:37:06.811426 | 1496
2023-03-09 19:37:09.213876 | 1496
2023-03-09 19:37:10.818682 | 1496
2023-03-09 19:37:13.226110 | 1483
2023-03-09 19:37:14.838340 | 1483
2023-03-09 19:37:17.241425 | 1483
2023-03-09 19:37:18.844919 | 1483
2023-03-09 19:37:20.448107 | 1483
2023-03-09 19:37:22.873298 | 1494
2023-03-09 19:37:24.463325 | 1494
2023-03-09 19:37:26.863568 | 1505
2023-03-09 19:37:28.463304 | 1505
2023-03-09 19:37:30.959174 | 1505
2023-03-09 19:37:32.469004 | 1505
2023-03-09 19:37:34.891642 | 1495
2023-03-09 19:37:36.487145 | 1495
2023-03-09 19:37:38.892887 | 1495
2023-03-09 19:37:42.902215 | 1504
2023-03-09 19:37:44.505792 | 1504
2023-03-09 19:37:46.907741 | 1514
2023-03-09 19:37:48.510835 | 1514
2023-03-09 19:37:50.944124 | 1514
2023-03-09 19:37:53.349313 | 1514
2023-03-09 19:37:54.963837 | 1503
2023-03-09 19:37:56.558921 | 1503
2023-03-09 19:37:58.965655 | 1503
2023-03-09 19:38:00.585665 | 1483
2023-03-09 19:38:02.969125 | 1487
2023-03-09 19:38:04.576970 | 1487
2023-03-09 19:38:08.588662 | 1487
2023-03-09 19:38:10.994866 | 1467
2023-03-09 19:38:12.592555 | 1435
2023-03-09 19:38:15.018782 | 1467
2023-03-09 19:38:16.608835 | 1435
2023-03-09 19:38:19.002534 | 1435
2023-03-09 19:38:20.622316 | 1435
2023-03-09 19:38:24.602958 | 1442
2023-03-09 19:38:27.018523 | 1440
2023-03-09 19:38:28.611143 | 1440
2023-03-09 19:38:31.014634 | 1440
2023-03-09 19:38:32.613527 | 1430
2023-03-09 19:38:35.021382 | 1430
2023-03-09 19:38:36.691853 | 1446
2023-03-09 19:38:39.038178 | 1446
2023-03-09 19:38:40.625252 | 1446
2023-03-09 19:38:43.034396 | 1446
2023-03-09 19:38:44.667848 | 1446
2023-03-09 19:38:47.077470 | 1446
2023-03-09 19:38:48.682026 | 1437
2023-03-09 19:38:51.084788 | 1446
2023-03-09 19:38:52.715945 | 1437
2023-03-09 19:38:55.086868 | 1453
2023-03-09 19:38:56.692401 | 1453
2023-03-09 19:38:59.098652 | 1454
2023-03-09 19:39:00.694808 | 1454
2023-03-09 19:39:03.109946 | 1454
2023-03-09 19:39:04.727767 | 1454
2023-03-09 19:39:07.111767 | 1476
2023-03-09 19:39:08.726523 | 1476
2023-03-09 19:39:11.131810 | 1476
2023-03-09 19:39:12.741625 | 1476
2023-03-09 19:39:15.138737 | 1476
2023-03-09 19:39:16.738770 | 1495
2023-03-09 19:39:19.275139 | 1498
2023-03-09 19:39:20.741329 | 1495
2023-03-09 19:39:23.153669 | 1498
2023-03-09 19:39:24.752290 | 1483
2023-03-09 19:39:27.151584 | 1483
2023-03-09 19:39:28.755663 | 1483
2023-03-09 19:39:31.168799 | 1483
2023-03-09 19:39:32.765689 | 1483
2023-03-09 19:39:35.172538 | 1483
2023-03-09 19:39:36.775025 | 1483
2023-03-09 19:39:39.182192 | 1495
2023-03-09 19:39:40.798251 | 1495
2023-03-09 19:39:43.220199 | 1496
2023-03-09 19:39:47.029323 | 1496
2023-03-09 19:39:48.631619 | 1496
2023-03-09 19:39:51.028800 | 1514
2023-03-09 19:39:52.634952 | 1514
2023-03-09 19:39:55.034289 | 1514
2023-03-09 19:39:56.632068 | 1514
2023-03-09 19:39:59.040746 | 1514
2023-03-09 19:40:00.841851 | 1514
2023-03-09 19:40:03.238763 | 1514
2023-03-09 19:40:04.839861 | 1535
2023-03-09 19:40:07.281932 | 1539
2023-03-09 19:40:08.842574 | 1539
2023-03-09 19:40:11.251642 | 1539
2023-03-09 19:40:12.863667 | 1536
2023-03-09 19:40:15.265024 | 1536
2023-03-09 19:40:16.865324 | 1536
2023-03-09 19:40:19.084164 | 1536
2023-03-09 19:40:20.678849 | 1536
2023-03-09 19:40:23.089236 | 1526
2023-03-09 19:40:24.689581 | 1526
2023-03-09 19:40:27.099190 | 1535
2023-03-09 19:40:28.707030 | 1535
2023-03-09 19:40:31.122195 | 1536
2023-03-09 19:40:32.698830 | 1536
2023-03-09 19:40:35.112572 | 1536
2023-03-09 19:40:36.765182 | 1536
2023-03-09 19:40:39.142027 | 1531
2023-03-09 19:40:40.724651 | 1531
2023-03-09 19:40:43.130582 | 1531
2023-03-09 19:40:44.728663 | 1543
2023-03-09 19:40:47.134760 | 1531
2023-03-09 19:40:48.737395 | 1543
2023-03-09 19:40:51.144547 | 1524
2023-03-09 19:40:52.740879 | 1524
2023-03-09 19:40:55.149484 | 1524
2023-03-09 19:40:56.755744 | 1524
2023-03-09 19:40:59.163520 | 1524
2023-03-09 19:41:00.773028 | 1524
2023-03-09 19:41:03.185455 | 1524
2023-03-09 19:41:04.865968 | 1524
2023-03-09 19:41:07.186037 | 1509
2023-03-09 19:41:08.792130 | 1509
2023-03-09 19:41:11.191994 | 1509
2023-03-09 19:41:12.803201 | 1509
2023-03-09 19:41:15.204025 | 1509
2023-03-09 19:41:16.926177 | 1503
2023-03-09 19:41:19.209329 | 1507
2023-03-09 19:51:57.679101 | Now parsing viewers for: @portalhub
2023-03-09 19:53:31.280539 | Now parsing viewers for: @portalhub
2023-03-09 19:53:34.532473 | 1717
2023-03-09 19:53:36.951746 | 1717
2023-03-09 19:53:38.553069 | 1667
2023-03-09 19:53:40.952175 | 1667
2023-03-09 19:53:42.554166 | 1667
2023-03-09 19:53:44.966220 | 1631
2023-03-09 19:53:46.561566 | 1631
2023-03-09 19:53:49.009213 | 1573
2023-03-09 19:53:50.598218 | 1573
2023-03-09 19:53:53.014872 | 1573
2023-03-09 19:53:57.021211 | 1573
2023-03-09 19:53:58.619590 | 1573
2023-03-09 19:54:01.020017 | 1573
2023-03-09 19:54:02.639068 | 1573
2023-03-09 19:54:05.046909 | 1573
2023-03-09 19:54:06.647923 | 1602
2023-03-09 19:54:09.071377 | 1602
2023-03-09 19:54:10.640317 | 1602
2023-03-09 19:54:13.053296 | 1603
2023-03-09 19:54:14.655660 | 1603
2023-03-09 19:54:17.070776 | 1558
2023-03-09 19:54:18.676094 | 1558
2023-03-09 19:54:21.139263 | 1558
2023-03-09 19:54:22.702341 | 1558
2023-03-09 19:54:25.112015 | 1541
2023-03-09 19:54:26.714508 | 1541
2023-03-09 19:54:29.119799 | 1541
2023-03-09 19:54:30.718344 | 1541
2023-03-09 19:54:33.156012 | 1537
2023-03-09 19:54:34.722463 | 1537
2023-03-09 19:54:37.266725 | 1537
2023-03-09 19:54:38.734431 | 1550
2023-03-09 19:54:41.137071 | 1550
2023-03-09 19:54:42.736290 | 1550
2023-03-09 19:54:45.142993 | 1561
2023-03-09 19:54:46.771230 | 1561
2023-03-09 19:54:49.175594 | 1561
2023-03-09 19:54:50.747193 | 1570
2023-03-09 19:54:53.154235 | 1570
2023-03-09 19:54:54.754204 | 1573
2023-03-09 19:54:57.159299 | 1573
2023-03-09 19:54:58.750663 | 1573
2023-03-09 19:55:01.171488 | 1573
2023-03-09 19:55:02.768390 | 1573
2023-03-09 19:55:05.175831 | 1573
2023-03-09 19:55:06.775221 | 1552
2023-03-09 19:55:09.181654 | 1552
2023-03-09 19:55:10.784992 | 1552
2023-03-09 19:55:13.187999 | 1552
2023-03-09 19:55:14.794476 | 1552
2023-03-09 19:55:17.196205 | 1534
2023-03-09 19:55:18.795107 | 1534
2023-03-09 19:55:21.197668 | 1563
2023-03-09 19:55:22.806221 | 1563
2023-03-09 19:55:25.210231 | 1563
2023-03-09 19:55:26.816637 | 1563
2023-03-09 19:55:29.254548 | 1573
2023-03-09 19:55:30.817171 | 1573
2023-03-09 19:55:33.225340 | 1573
2023-03-09 19:55:34.851493 | 1580
2023-03-09 19:55:37.250412 | 1580
2023-03-09 19:55:38.851006 | 1580
2023-03-09 19:55:41.266200 | 1556
2023-03-09 19:55:42.842336 | 1580
2023-03-09 19:55:45.242594 | 1556
2023-03-09 19:55:46.846406 | 1556
2023-03-09 19:55:49.251022 | 1556
2023-03-09 19:55:50.841158 | 1556
2023-03-09 19:55:53.251972 | 1573
2023-03-09 19:55:54.949025 | 1573
2023-03-09 19:55:57.315776 | 1573
2023-03-09 19:55:58.897018 | 1565
2023-03-09 19:56:01.313351 | 1573
2023-03-09 19:56:02.914702 | 1574
2023-03-09 19:56:05.310101 | 1565
2023-03-09 19:56:06.920934 | 1574
2023-03-09 19:56:13.416383 | Now parsing viewers for: @portalhub
2023-03-09 19:56:16.534358 | 1574
